trial_type,antonym_type,endpoint_low,endpoint_high,response,trial_num,rt,slider_position,adjective_type,adjective,positive,morphant,referent,lexant,name,gender,exptid,workerid
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.23,5,6795,1,morphant,unattractive,attractive,unattractive,person,ugly,Laura,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.62,5,6795,2,neg_neg_positive,not not attractive,attractive,unattractive,person,ugly,Andrew,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.79,5,6795,3,positive,attractive,attractive,unattractive,person,ugly,Brooke,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.21,5,6795,4,neg_positive,not attractive,attractive,unattractive,person,ugly,Emma,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0.18,6,7488,1,neg_positive,not friendly,friendly,unfriendly,person,mean,Alexander,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0.18,6,7488,2,morphant,unfriendly,friendly,unfriendly,person,mean,Noah,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0.8,6,7488,3,positive,friendly,friendly,unfriendly,person,mean,Jackie,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0.65,6,7488,4,neg_neg_positive,not not friendly,friendly,unfriendly,person,mean,Angela,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.18,7,5897,1,morphant,unforgiving,forgiving,unforgiving,person,resentful,Charles,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.18,7,5897,2,neg_positive,not forgiving,forgiving,unforgiving,person,resentful,John,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.65,7,5897,3,neg_neg_positive,not not forgiving,forgiving,unforgiving,person,resentful,Kim,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.84,7,5897,4,positive,forgiving,forgiving,unforgiving,person,resentful,William,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.77,8,8807,1,positive,mature,mature,immature,person,childish,Melinda,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.2,8,8807,2,morphant,immature,mature,immature,person,childish,Michelle,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.62,8,8807,3,neg_neg_positive,not not mature,mature,immature,person,childish,Greg,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.24,8,8807,4,neg_positive,not mature,mature,immature,person,childish,Gabriel,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.21,9,6131,1,morphant,unambitious,ambitious,unambitious,person,lazy,Maya,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.59,9,6131,2,neg_neg_positive,not not ambitious,ambitious,unambitious,person,lazy,Daniel,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.81,9,6131,3,positive,ambitious,ambitious,unambitious,person,lazy,Julia,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.23,9,6131,4,neg_positive,not ambitious,ambitious,unambitious,person,lazy,Claire,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.29,10,9712,1,neg_positive,not educated,educated,uneducated,person,ignorant,Dylan,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.81,10,9712,2,positive,educated,educated,uneducated,person,ignorant,Kathleen,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.19,10,9712,3,morphant,uneducated,educated,uneducated,person,ignorant,Liam,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.64,10,9712,4,neg_neg_positive,not not educated,educated,uneducated,person,ignorant,Jacob,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.81,11,6323,1,positive,polite,polite,impolite,person,rude,Jeremy,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.11,11,6323,2,morphant,impolite,polite,impolite,person,rude,Lucas,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.64,11,6323,3,neg_neg_positive,not not polite,polite,impolite,person,rude,Diana,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.21,11,6323,4,neg_positive,not polite,polite,impolite,person,rude,Veronica,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.27,12,6841,1,morphant,ungenerous,generous,ungenerous,person,stingy,Mason,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.63,12,6841,2,neg_neg_positive,not not generous,generous,ungenerous,person,stingy,Sophia,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.83,12,6841,3,positive,generous,generous,ungenerous,person,stingy,Samuel,male,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.21,12,6841,4,neg_positive,not generous,generous,ungenerous,person,stingy,Jennifer,female,1,e5927e80fc20543641b7d15f5da5a2a3
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0.26,1,35272,1,neg_positive,not friendly,friendly,unfriendly,person,mean,Greg,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0.27,1,35272,2,morphant,unfriendly,friendly,unfriendly,person,mean,Julia,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0.75,1,35272,3,positive,friendly,friendly,unfriendly,person,mean,Liam,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unfriendly<br>person in the world,the most friendly<br>person in the world,0.76,1,35272,4,neg_neg_positive,not not friendly,friendly,unfriendly,person,mean,Veronica,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.73,2,27552,1,neg_neg_positive,not not kind,kind,unkind,person,cruel,Michelle,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.23,2,27552,2,neg_positive,not kind,kind,unkind,person,cruel,Noah,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.74,2,27552,3,positive,kind,kind,unkind,person,cruel,Sophia,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.24,2,27552,4,morphant,unkind,kind,unkind,person,cruel,Nicole,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.23,3,22277,1,neg_positive,not attractive,attractive,unattractive,person,ugly,Andrew,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.81,3,22277,2,positive,attractive,attractive,unattractive,person,ugly,Mia,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.8,3,22277,3,neg_neg_positive,not not attractive,attractive,unattractive,person,ugly,Emma,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unattractive<br>person in the world,the most attractive<br>person in the world,0.21,3,22277,4,morphant,unattractive,attractive,unattractive,person,ugly,Lucas,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.75,4,25411,1,positive,ambitious,ambitious,unambitious,person,lazy,Samuel,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.21,4,25411,2,neg_positive,not ambitious,ambitious,unambitious,person,lazy,Mason,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.79,4,25411,3,neg_neg_positive,not not ambitious,ambitious,unambitious,person,lazy,Alexander,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.24,4,25411,4,morphant,unambitious,ambitious,unambitious,person,lazy,Daniel,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.72,5,15020,1,neg_neg_positive,not not intelligent,intelligent,unintelligent,person,stupid,Gabriel,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.17,5,15020,2,morphant,unintelligent,intelligent,unintelligent,person,stupid,Alison,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.23,5,15020,3,neg_positive,not intelligent,intelligent,unintelligent,person,stupid,Diana,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.75,5,15020,4,positive,intelligent,intelligent,unintelligent,person,stupid,Claire,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.26,6,17713,1,morphant,ungenerous,generous,ungenerous,person,stingy,Laura,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.25,6,17713,2,neg_positive,not generous,generous,ungenerous,person,stingy,Dylan,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.77,6,17713,3,positive,generous,generous,ungenerous,person,stingy,Melinda,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most ungenerous<br>person in the world,the most generous<br>person in the world,0.76,6,17713,4,neg_neg_positive,not not generous,generous,ungenerous,person,stingy,Brooke,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.74,7,19170,1,positive,mature,mature,immature,person,childish,Monica,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.22,7,19170,2,neg_positive,not mature,mature,immature,person,childish,Charles,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.71,7,19170,3,neg_neg_positive,not not mature,mature,immature,person,childish,Stephanie,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.19,7,19170,4,morphant,immature,mature,immature,person,childish,Jacob,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.18,8,19312,1,neg_positive,not forgiving,forgiving,unforgiving,person,resentful,Stephen,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.76,8,19312,2,neg_neg_positive,not not forgiving,forgiving,unforgiving,person,resentful,Jeremy,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.82,8,19312,3,positive,forgiving,forgiving,unforgiving,person,resentful,Jennifer,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.25,8,19312,4,morphant,unforgiving,forgiving,unforgiving,person,resentful,Maya,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.75,9,15387,1,positive,rational,rational,irrational,person,crazy,Kathleen,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.68,9,15387,2,neg_neg_positive,not not rational,rational,irrational,person,crazy,Jackie,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.26,9,15387,3,neg_positive,not rational,rational,irrational,person,crazy,David,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.11,9,15387,4,morphant,irrational,rational,irrational,person,crazy,Anthony,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.74,10,22781,1,neg_neg_positive,not not resourceful,resourceful,unresourceful,person,wasteful,John,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.27,10,22781,2,morphant,unresourceful,resourceful,unresourceful,person,wasteful,Amber,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.23,10,22781,3,neg_positive,not resourceful,resourceful,unresourceful,person,wasteful,Sasha,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.79,10,22781,4,positive,resourceful,resourceful,unresourceful,person,wasteful,Cameron,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.7,11,12602,1,neg_neg_positive,not not reliable,reliable,unreliable,person,flaky,Alicia,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.79,11,12602,2,positive,reliable,reliable,unreliable,person,flaky,Lee,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.26,11,12602,3,neg_positive,not reliable,reliable,unreliable,person,flaky,Eric,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.15,11,12602,4,morphant,unreliable,reliable,unreliable,person,flaky,Tom,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most intolerant<br>person in the world,the most tolerant<br>person in the world,0.79,12,11422,1,positive,tolerant,tolerant,intolerant,person,bigoted,Angela,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most intolerant<br>person in the world,the most tolerant<br>person in the world,0.71,12,11422,2,neg_neg_positive,not not tolerant,tolerant,intolerant,person,bigoted,Michael,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most intolerant<br>person in the world,the most tolerant<br>person in the world,0.28,12,11422,3,neg_positive,not tolerant,tolerant,intolerant,person,bigoted,Kim,female,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most intolerant<br>person in the world,the most tolerant<br>person in the world,0.14,12,11422,4,morphant,intolerant,tolerant,intolerant,person,bigoted,William,male,1,5241c2fe9605cc466afffb02a089f055
four_sliders,morphant,the most uninteresting<br>person in the world,the most interesting<br>person in the world,0.35,1,27779,1,neg_positive,not interesting,interesting,uninteresting,person,boring,Dylan,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most uninteresting<br>person in the world,the most interesting<br>person in the world,0.66,1,27779,2,positive,interesting,interesting,uninteresting,person,boring,Monica,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most uninteresting<br>person in the world,the most interesting<br>person in the world,0.37,1,27779,3,morphant,uninteresting,interesting,uninteresting,person,boring,David,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most uninteresting<br>person in the world,the most interesting<br>person in the world,0.38,1,27779,4,neg_neg_positive,not not interesting,interesting,uninteresting,person,boring,Stephanie,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.66,2,22640,1,positive,reliable,reliable,unreliable,person,flaky,Angela,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.36,2,22640,2,neg_positive,not reliable,reliable,unreliable,person,flaky,Noah,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.31,2,22640,3,morphant,unreliable,reliable,unreliable,person,flaky,Tom,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unreliable<br>person in the world,the most reliable<br>person in the world,0.16,2,22640,4,neg_neg_positive,not not reliable,reliable,unreliable,person,flaky,Emma,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.31,3,13458,1,neg_positive,not kind,kind,unkind,person,cruel,Andrew,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.31,3,13458,2,morphant,unkind,kind,unkind,person,cruel,Charles,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.19,3,13458,3,neg_neg_positive,not not kind,kind,unkind,person,cruel,Brooke,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unkind<br>person in the world,the most kind<br>person in the world,0.71,3,13458,4,positive,kind,kind,unkind,person,cruel,Jeremy,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.69,4,9899,1,positive,polite,polite,impolite,person,rude,Jackie,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.32,4,9899,2,morphant,impolite,polite,impolite,person,rude,Stephen,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.27,4,9899,3,neg_positive,not polite,polite,impolite,person,rude,Mason,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most impolite<br>person in the world,the most polite<br>person in the world,0.13,4,9899,4,neg_neg_positive,not not polite,polite,impolite,person,rude,Samuel,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most intolerant<br>person in the world,the most tolerant<br>person in the world,0.66,5,14350,1,morphant,intolerant,tolerant,intolerant,person,bigoted,Nicole,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most intolerant<br>person in the world,the most tolerant<br>person in the world,0.18,5,14350,2,neg_neg_positive,not not tolerant,tolerant,intolerant,person,bigoted,Eric,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most intolerant<br>person in the world,the most tolerant<br>person in the world,0.25,5,14350,3,neg_positive,not tolerant,tolerant,intolerant,person,bigoted,Jennifer,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most intolerant<br>person in the world,the most tolerant<br>person in the world,0.7,5,14350,4,positive,tolerant,tolerant,intolerant,person,bigoted,Lucas,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.3,6,13945,1,morphant,unforgiving,forgiving,unforgiving,person,resentful,Gabriel,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.74,6,13945,2,positive,forgiving,forgiving,unforgiving,person,resentful,Maya,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.12,6,13945,3,neg_neg_positive,not not forgiving,forgiving,unforgiving,person,resentful,Claire,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unforgiving<br>person in the world,the most forgiving<br>person in the world,0.3,6,13945,4,neg_positive,not forgiving,forgiving,unforgiving,person,resentful,Melinda,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.2,7,10297,1,neg_neg_positive,not not rational,rational,irrational,person,crazy,Kathleen,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.68,7,10297,2,morphant,irrational,rational,irrational,person,crazy,Kim,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.29,7,10297,3,neg_positive,not rational,rational,irrational,person,crazy,Greg,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most irrational<br>person in the world,the most rational<br>person in the world,0.76,7,10297,4,positive,rational,rational,irrational,person,crazy,Diana,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.2,8,12831,1,neg_neg_positive,not not mature,mature,immature,person,childish,Laura,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.7,8,12831,2,positive,mature,mature,immature,person,childish,Veronica,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.26,8,12831,3,neg_positive,not mature,mature,immature,person,childish,Michelle,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most immature<br>person in the world,the most mature<br>person in the world,0.19,8,12831,4,morphant,immature,mature,immature,person,childish,Cameron,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.72,9,9305,1,positive,resourceful,resourceful,unresourceful,person,wasteful,Lee,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.26,9,9305,2,neg_positive,not resourceful,resourceful,unresourceful,person,wasteful,Mia,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.14,9,9305,3,neg_neg_positive,not not resourceful,resourceful,unresourceful,person,wasteful,Amber,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unresourceful<br>person in the world,the most resourceful<br>person in the world,0.2,9,9305,4,morphant,unresourceful,resourceful,unresourceful,person,wasteful,William,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.24,10,14130,1,morphant,unaffectionate,affectionate,unaffectionate,person,cold,Alicia,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.11,10,14130,2,neg_neg_positive,not not affectionate,affectionate,unaffectionate,person,cold,Anthony,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.17,10,14130,3,neg_positive,not affectionate,affectionate,unaffectionate,person,cold,Sasha,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.68,10,14130,4,positive,affectionate,affectionate,unaffectionate,person,cold,Sophia,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.12,11,10150,1,neg_neg_positive,not not educated,educated,uneducated,person,ignorant,John,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.23,11,10150,2,neg_positive,not educated,educated,uneducated,person,ignorant,Julia,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.24,11,10150,3,morphant,uneducated,educated,uneducated,person,ignorant,Jacob,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most uneducated<br>person in the world,the most educated<br>person in the world,0.68,11,10150,4,positive,educated,educated,uneducated,person,ignorant,Daniel,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.25,12,10127,1,neg_positive,not intelligent,intelligent,unintelligent,person,stupid,Alison,female,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.24,12,10127,2,morphant,unintelligent,intelligent,unintelligent,person,stupid,Michael,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.77,12,10127,3,positive,intelligent,intelligent,unintelligent,person,stupid,Liam,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unintelligent<br>person in the world,the most intelligent<br>person in the world,0.13,12,10127,4,neg_neg_positive,not not intelligent,intelligent,unintelligent,person,stupid,Alexander,male,1,358d273699fb33216302c04af7b3c9ea
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.2,1,56003,1,morphant,unaffectionate,affectionate,unaffectionate,person,cold,Daniel,male,1,cec5155e05e0fece1ea35233e1b580c1
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.77,1,56003,2,positive,affectionate,affectionate,unaffectionate,person,cold,Eric,male,1,cec5155e05e0fece1ea35233e1b580c1
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.65,1,56003,3,neg_neg_positive,not not affectionate,affectionate,unaffectionate,person,cold,Nicole,female,1,cec5155e05e0fece1ea35233e1b580c1
four_sliders,morphant,the most unaffectionate<br>person in the world,the most affectionate<br>person in the world,0.2,1,56003,4,neg_positive,not affectionate,affectionate,unaffectionate,person,cold,Jackie,female,1,cec5155e05e0fece1ea35233e1b580c1
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.36,2,18464,1,neg_positive,not ambitious,ambitious,unambitious,person,lazy,Sasha,female,1,cec5155e05e0fece1ea35233e1b580c1
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.19,2,18464,2,morphant,unambitious,ambitious,unambitious,person,lazy,Noah,male,1,cec5155e05e0fece1ea35233e1b580c1
four_sliders,morphant,the most unambitious<br>person in the world,the most ambitious<br>person in the world,0.67,2,18464,3,neg_neg_positive,not not ambitious,ambitious,unambitious,person,lazy,Jacob,male,1,cec5155e05e0fece1ea35233e1b580c1
