Estimate,Std..Error,df,t.value,Pr...t..,Rowname
7.895545504614025e-5,0.008202117367699943,53.24443824526169,0.009626228387936506,0.992355477640412,(Intercept)
6.283460637739966e-5,0.01056664937456884,5722.394692939967,0.005946502448413412,0.9952556127500534,conditionimplicit
-0.22708925343476158,0.03409805860773057,107.8543019986837,-6.659888061289122,1.1900391153145816e-9,adj_type1
-1.2128335599901958,0.065220864503306,224.24279305246566,-18.595790920997654,2.5278683326832645e-47,adj_type2
-0.7282317032474811,0.06038514062868081,208.5231495915695,-12.059783179532694,9.388069033657478e-26,adj_type3
0.21542386340392788,0.04210269680205705,163.71643901175167,5.116628619224286,8.625061551239418e-7,conditionimplicit:adj_type1
0.047963639859915454,0.07489720684231653,253.3553363116202,0.6403929049169328,0.5224959414885384,conditionimplicit:adj_type2
0.0962748334197601,0.06968153948077323,240.3082365485964,1.381640447916978,0.16836527133673318,conditionimplicit:adj_type3
