Estimate,Std..Error,df,t.value,Pr...t..,Rowname
0.46060672436634065,0.0036280461162521978,58.15565521759819,126.95724078671616,0,(Intercept)
5.2702584525847814e-5,0.0027397628597478525,52.484476678075076,0.019236184744360747,0.9847256354342404,adj_type1
0.09125680019612806,0.004298461432711721,81.34515294626607,21.230107940868027,0,adj_type2
0.07975312956210294,0.002405788992235783,81.23840619339404,33.150508967948014,0,adj_type3
