Estimate,Std..Error,df,t.value,Pr...t..,Rowname
0.43916030076473933,0.007179185007121291,19.875339345675236,61.171330774888865,4.163695095189287e-24,(Intercept)
0.040676574955904786,0.0096794573434921,16.5863610569825,4.202361094473269,6.284148568774877e-4,antonym_typelexical
-0.006823918247852684,0.01746267474619992,16.708408618731198,-0.3907716513667328,0.7009036717531072,adjective_type1
-0.308476567553836,0.028316223803117803,33.87176251195037,-10.893986772341822,1.3063223811453077e-12,adjective_type2
-0.17038831718043493,0.017929561447204964,24.829723143483818,-9.503206070162788,9.483981971865724e-10,adjective_type3
-0.05865503611090473,0.024439352717177617,16.039919805452353,-2.4000241246028597,0.0288842378329397,antonym_typelexical:adjective_type1
-0.022705982303045935,0.03327217876581121,16.866428252895854,-0.682431483157858,0.5042316467233643,antonym_typelexical:adjective_type2
0.0811949317743471,0.023482276353240378,18.65202328534917,3.4577112777715353,0.002693491631528699,antonym_typelexical:adjective_type3
