Estimate,Std..Error,df,t.value,Pr...t..,Rowname
0.4826288183559522,0.0031532610319597704,166.2555819432931,153.0570458532561,7.966546361096714e-181,(Intercept)
-0.021704219390662055,0.004196763088479045,566.8147107054683,-5.171657044507583,3.2230421729262285e-7,antonym_typemorphant
-0.021914756401465438,0.006358061290343709,51.22716061034743,-3.4467670883809225,0.0011417139920741476,adj_type1
-0.31788603606141136,0.01341173294280814,112.51928713071547,-23.702085138212766,1.4621143597988446e-45,adj_type2
-0.07821444898361857,0.009877485328275737,57.500332305729366,-7.918457621973717,8.872534014703557e-11,adj_type3
0.02127933052681141,0.007946448867409795,565.1367910256515,2.6778414964806245,0.007625306923710942,antonym_typemorphant:adj_type1
0.04423998975253419,0.015723515797475354,568.2450316040631,2.813619442519184,0.005068284905491349,antonym_typemorphant:adj_type2
-0.05809563153973101,0.010741759261309058,566.2412429322723,-5.408390760439656,9.393285302723752e-8,antonym_typemorphant:adj_type3
