key,l95,mean,u95,prob_gt_0,prob_lt_0
b_Intercept,-0.41258752374697816,-0.3087479712330449,-0.20474137349008906,0,100
morph_ant_v_negpos,-0.40870357849029126,-0.26173055260991673,-0.1161951710841664,0.04,99.96000000000001
morph_negnegpos_v_pos,-1.72990094056362,-1.431873279952777,-1.1381902885646957,0,100
morph_negpos_v_neganegpos,-1.7045147221177688,-1.376535084036081,-1.0401152502939137,0,100
negnegpos,-0.2042110025618013,0.08698388894928054,0.3654095474530147,73.13,26.87
